path,lang,label,technique,system_id,speaker_id,source,text,augmentation
data/processed/ko_augmented/kss_06758_aug.wav,ko,bonafide,real,-,kss_speaker,kss,약간 비싼데요.,rawboost
data/processed/ko_augmented/kss_05413_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,이 사이트에서 회원 탈퇴를 하고 싶습니다.,rawboost+codec
data/processed/en_augmented/LA_T_3945238_aug.wav,en,spoof,vc,A05,LA_0086,asvspoof2019la,,codec
data/processed/ko_augmented/zeroth_152_from_zeroth_206_003_2501_aug.wav,ko,spoof,vc,rvc_zeroth_152,zeroth_152,rvc_from_zeroth_206,만약의 돌발 사태를 우려한 경찰과 청와대 측이 초긴장상태에 돌입했다,none
data/processed/ko_augmented/zeroth_213_003_0318_aug.wav,ko,bonafide,real,-,zeroth_213,zeroth_korean,의료계 종사자들이 사태를 파악할 때쯤에는 이미 여러 도시 전체가 감염되어 있을 수도 있다,none
data/processed/ko_augmented/zeroth_193_003_2880_aug.wav,ko,bonafide,real,-,zeroth_193,zeroth_korean,야당 지지자들은 문 대표의 무능에 진절머리를 낼 테고 떨어지는 지지율 소리에 의원들은 좌불안석일 것이다,rawboost
data/processed/en_augmented/LA_T_4630240_aug.wav,en,spoof,vc,A05,LA_0084,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_3580756_aug.wav,en,spoof,vc,A05,LA_0080,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_7786173_aug.wav,en,bonafide,real,-,LA_0090,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_7133372_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4848589_aug.wav,en,spoof,vc,A05,LA_0097,asvspoof2019la,,rawboost
data/processed/ko_augmented/zeroth_182_003_2985_aug.wav,ko,bonafide,real,-,zeroth_182,zeroth_korean,앵커 한 고등학교가 얼마 전 이 학년 학부모들에게 발송한 가정통신문입니다,none
data/processed/ko_augmented/zeroth_152_from_kss_08320_aug.wav,ko,spoof,vc,rvc_zeroth_152,zeroth_152,rvc_from_kss_speaker,독서는 시간을 보내는 좋은 방법이다.,rawboost+codec
data/processed/en_augmented/LA_T_3296635_aug.wav,en,spoof,vc,A06,LA_0094,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_200_from_zeroth_196_003_1406_aug.wav,ko,spoof,vc,rvc_zeroth_200,zeroth_200,rvc_from_zeroth_196,정부가 올해부터 야심차게 시작한 국가재난안전통신망 구축사업에 대해 비판적인 견해를 피력한 게 발단이었다,rawboost+codec
data/processed/ko_augmented/kss_04355_aug.wav,ko,bonafide,real,-,kss_speaker,kss,사람들이 마을 회관에 모여 있다.,none
data/processed/ko_augmented/zeroth_152_from_zeroth_164_003_2245_aug.wav,ko,spoof,vc,rvc_zeroth_152,zeroth_152,rvc_from_zeroth_164,박 대통령의 입장 표명과 사과를 요구하는 정치권의 요구에 곧장 맞서서 대응하기도 힘든 상황이었다,rawboost
data/processed/en_augmented/LA_T_1797843_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1596451_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,rawboost+codec
data/processed/ko_augmented/kss_04571_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,언제 국수 먹게 해 줄 거예요?,rawboost
data/processed/ko_augmented/zeroth_146_003_2896_aug.wav,ko,bonafide,real,-,zeroth_146,zeroth_korean,최근 일정한 직업 없이 생활한 이들은 이 천여만원의 빚을 졌고 월세 오십 이 만원짜리 다세대 주택에서 살았다,none
data/processed/en_augmented/LA_T_2607307_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_145_003_1898_aug.wav,ko,bonafide,real,-,zeroth_145,zeroth_korean,파업의 영향으로 전철이 지연되는 등 불편을 겪은 시민들이 많았을 겁니다,rawboost+codec
data/processed/en_augmented/LA_T_9267496_aug.wav,en,spoof,tts,A03,LA_0084,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5123366_aug.wav,en,bonafide,real,-,LA_0081,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_4678305_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4006888_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost
data/processed/ko_augmented/zeroth_216_003_1425_aug.wav,ko,bonafide,real,-,zeroth_216,zeroth_korean,이처럼 친박계가 총궐기 입장을 보이고 있는 가운데 안심번호 수용불가라는 청와대 입장까지 더해지면서 자칫 당내 의총이 김무성 대표 성토장으로 돌변할 가능성까지 점쳐지고 있다,none
data/processed/ko_augmented/kss_09080_aug.wav,ko,bonafide,real,-,kss_speaker,kss,요즘 살이 쪄서 고민이에요.,codec
data/processed/ko_augmented/zeroth_130_003_1399_aug.wav,ko,bonafide,real,-,zeroth_130,zeroth_korean,메르스에 감염된 서울 대형 병원 의사가 무려 천 오백 명이 넘는 사람들을 직 간접으로 접촉했다는 소식이었다,none
data/processed/en_augmented/LA_T_4624695_aug.wav,en,spoof,tts,A04,LA_0083,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5265204_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_7975097_aug.wav,en,spoof,tts,A01,LA_0096,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_185_from_zeroth_172_003_0927_aug.wav,ko,spoof,vc,rvc_zeroth_185,zeroth_185,rvc_from_zeroth_172,박씨는 또 새벽 한 시 삼십 분이 되자 광화문광장에 배치된 경찰들이 철수하기 시작했다,rawboost+codec
data/processed/ko_augmented/zeroth_203_003_0763_aug.wav,ko,bonafide,real,-,zeroth_203,zeroth_korean,옥시가 출시한 가습기살균제로 많은 사람이 심각한 피해를 봤다,codec
data/processed/en_augmented/LA_T_8756023_aug.wav,en,spoof,tts,A03,LA_0096,asvspoof2019la,,rawboost
data/processed/ko_augmented/kss_01546_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,물론 그것은 힘든 일이지만 불가능한 것은 아니다.,rawboost
data/processed/en_augmented/LA_T_6431312_aug.wav,en,spoof,tts,A01,LA_0082,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5038210_aug.wav,en,spoof,tts,A03,LA_0084,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6591503_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8277579_aug.wav,en,spoof,tts,A01,LA_0091,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_6340855_aug.wav,en,spoof,tts,A02,LA_0092,asvspoof2019la,,rawboost
data/processed/ko_augmented/zeroth_201_from_zeroth_151_003_1229_aug.wav,ko,spoof,vc,rvc_zeroth_201,zeroth_201,rvc_from_zeroth_151,규모 구 쩜 공 의 강진과 함께 발생한 쓰나미는 약 이 만 오천 명의 사상자와 후쿠시마 원자력발전소 방사능 누출 사고를 일으켰다,rawboost+codec
data/processed/ko_augmented/zeroth_200_from_kss_01436_aug.wav,ko,spoof,vc,rvc_zeroth_200,zeroth_200,rvc_from_kss_speaker,네가 이번에 내린 결정은 현명하지 못했어.,rawboost
data/processed/en_augmented/LA_T_4528153_aug.wav,en,spoof,vc,A06,LA_0096,asvspoof2019la,,codec
data/processed/ko_augmented/zeroth_205_003_0746_aug.wav,ko,bonafide,real,-,zeroth_205,zeroth_korean,직접 맨 뒤에 줄을 서서 로또를 사 손에 쥐기까지 십 이 분이 걸렸다,rawboost
data/processed/en_augmented/LA_T_1805431_aug.wav,en,spoof,tts,A04,LA_0093,asvspoof2019la,,rawboost
data/processed/ko_augmented/kss_08587_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,어젯밤 너랑 같이 있던 그 남자 누구야?,rawboost
data/processed/en_augmented/LA_T_4694860_aug.wav,en,bonafide,real,-,LA_0093,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_3652176_aug.wav,en,spoof,vc,A06,LA_0079,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_194_003_1462_aug.wav,ko,bonafide,real,-,zeroth_194,zeroth_korean,반도의 나머지 부분은 인구가 매우 적으며 해안과 강가에 자리 잡고 있는 마을들은 대부분 배나 비행기로만 갈 수 있습니다,none
data/processed/ko_augmented/zeroth_185_from_zeroth_113_003_1633_aug.wav,ko,spoof,vc,rvc_zeroth_185,zeroth_185,rvc_from_zeroth_113,샌프란시스코 에이즈 재단에서는 다음과 같이 경고합니다,none
data/processed/en_augmented/LA_T_8145267_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4704382_aug.wav,en,spoof,tts,A04,LA_0081,asvspoof2019la,,none
data/processed/ko_augmented/kss_11549_aug.wav,ko,bonafide,real,-,kss_speaker,kss,이 아파트는 한 평에 3천만 원이 넘어요.,none
data/processed/ko_augmented/zeroth_204_003_2256_aug.wav,ko,bonafide,real,-,zeroth_204,zeroth_korean,지난 이천 십 삼 년 북한이 핵실험을 감행했을 때에도 규모 오 안팎의 인공지진이 발생한 바 있다,none
data/processed/en_augmented/LA_T_3295065_aug.wav,en,spoof,tts,A04,LA_0091,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_9286309_aug.wav,en,spoof,tts,A04,LA_0086,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1160090_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost
data/processed/ko_augmented/kss_04084_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,이 스타일이 최신 유행하고 있어요.,rawboost
data/processed/en_augmented/LA_T_6966944_aug.wav,en,spoof,tts,A02,LA_0095,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_7801452_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_200_from_kss_05516_aug.wav,ko,spoof,vc,rvc_zeroth_200,zeroth_200,rvc_from_kss_speaker,천국에 가고 싶으면 신을 믿으세요.,rawboost
data/processed/ko_augmented/kss_06894_aug.wav,ko,bonafide,real,-,kss_speaker,kss,수면을 취하는 데 어려움을 겪은 적이 있나요?,none
data/processed/en_augmented/LA_T_6571989_aug.wav,en,spoof,vc,A06,LA_0091,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_4703539_aug.wav,en,spoof,vc,A05,LA_0081,asvspoof2019la,,codec
data/processed/ko_augmented/zeroth_185_from_zeroth_131_003_0709_aug.wav,ko,spoof,vc,rvc_zeroth_185,zeroth_185,rvc_from_zeroth_131,이어 지금은 딸이 잘 자라준다는 사실에 신께 감사하고 있다 면서 엄마의 자리가 느껴지지 않도록 딸을 행복하게 키울 것 이라고 덧붙였다,none
data/processed/ko_augmented/zeroth_156_003_2594_aug.wav,ko,bonafide,real,-,zeroth_156,zeroth_korean,그분은 완벽한 제어력을 가지고 계시며 결코 과민 반응을 보이지 않으십니다,none
data/processed/ko_augmented/kss_08767_aug.wav,ko,bonafide,real,-,kss_speaker,kss,고속도로가 거대한 주차장이 되어 버렸어요.,rawboost+codec
data/processed/ko_augmented/kss_03674_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,정민이는 늘 활기가 넘쳐.,none
data/processed/ko_augmented/zeroth_150_003_2293_aug.wav,ko,bonafide,real,-,zeroth_150,zeroth_korean,마음만 먹으면 어떤 사람보다도 정신과 의사는 범행하기가 쉽고 편안한 위치에 있습니다,rawboost
data/processed/en_augmented/LA_T_3441209_aug.wav,en,spoof,tts,A02,LA_0084,asvspoof2019la,,none
data/processed/en_augmented/LA_T_7367042_aug.wav,en,bonafide,real,-,LA_0082,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2880914_aug.wav,en,spoof,vc,A06,LA_0093,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6472152_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,rawboost+codec
data/processed/ko_augmented/zeroth_108_003_1014_aug.wav,ko,bonafide,real,-,zeroth_108,zeroth_korean,그런데 누구에는 더 많은 얘기를 나누고 누구에게는 한 마디만 나누고 그러면 그것이 바로 측근이 되고 내가 더 실세다 하는 것들이 생겨나잖아요,rawboost
data/processed/en_augmented/LA_T_3625716_aug.wav,en,spoof,vc,A05,LA_0098,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2803206_aug.wav,en,spoof,vc,A05,LA_0082,asvspoof2019la,,codec
data/processed/ko_augmented/kss_00348_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,아직 이긴 게 아니니까 기뻐하기에는 이릅니다.,codec
data/processed/ko_augmented/zeroth_134_003_2657_aug.wav,ko,bonafide,real,-,zeroth_134,zeroth_korean,노효동 특파원 미국 최대의 방산업체인 록히드마틴이 지난 이십 구 일 한 미 양국이 사드 문제를 논의 중이라고 했던 주장을 하루 만에 뒤집었다,rawboost+codec
data/processed/en_augmented/LA_T_3766393_aug.wav,en,spoof,vc,A06,LA_0091,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_1131312_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5649214_aug.wav,en,spoof,vc,A06,LA_0079,asvspoof2019la,,rawboost+codec
data/processed/ko_augmented/kss_12377_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,통화 중이에요.,rawboost
data/processed/ko_augmented/zeroth_152_from_zeroth_194_003_1176_aug.wav,ko,spoof,vc,rvc_zeroth_152,zeroth_152,rvc_from_zeroth_194,이런 조언을 들었는데 여기에다가 한마디를 더 한 게 매서운데요,rawboost
data/processed/en_augmented/LA_T_7422329_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_8007561_aug.wav,en,spoof,tts,A04,LA_0089,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_148_003_1885_aug.wav,ko,bonafide,real,-,zeroth_148,zeroth_korean,온라인 여행전문 사이트 익스피디아에 따르면 아랍에미리트 직장인들은 연차휴가 삼십 일 스웨덴 네덜란드 노르웨이는 이십 오 일을 받아 백 퍼센트 쓰고 있다,none
data/processed/ko_augmented/zeroth_185_from_zeroth_151_003_1426_aug.wav,ko,spoof,vc,rvc_zeroth_185,zeroth_185,rvc_from_zeroth_151,바울 자신도 로마 정부가 제공하는 보호 제도를 이용하였습니다,rawboost
data/processed/en_augmented/LA_T_5100132_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,rawboost
data/processed/ko_augmented/zeroth_140_003_0611_aug.wav,ko,bonafide,real,-,zeroth_140,zeroth_korean,화가 임옥상씨가 십 팔 일 서울 광화문광장에서 열린 문화예술계 블랙리스트 진상규명 및 책임자 처벌과 예술검열을 반대하는 문화예술인들의 예술행동에 참여하고 있다,rawboost
data/processed/ko_augmented/zeroth_201_from_zeroth_107_003_2546_aug.wav,ko,spoof,vc,rvc_zeroth_201,zeroth_201,rvc_from_zeroth_107,업무 강도가 센 직업이라 야근과 주말근무를 할 때도 많아서 입주돌보미를 구했는데 비용이 높았다,none
data/processed/en_augmented/LA_T_3967178_aug.wav,en,bonafide,real,-,LA_0089,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2556384_aug.wav,en,spoof,tts,A02,LA_0088,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3394389_aug.wav,en,bonafide,real,-,LA_0093,asvspoof2019la,,rawboost
data/processed/ko_augmented/zeroth_187_003_1863_aug.wav,ko,bonafide,real,-,zeroth_187,zeroth_korean,일례로 예수께서는 한 젊은이의 진실함에 깊은 감명을 받으신 적이 있습니다,rawboost
data/processed/en_augmented/LA_T_2354972_aug.wav,en,spoof,tts,A04,LA_0088,asvspoof2019la,,rawboost
data/processed/ko_augmented/zeroth_153_003_1691_aug.wav,ko,bonafide,real,-,zeroth_153,zeroth_korean,한 걸음 더 나아가 천 구백 이십 이 년에는 처음으로 선박과 육지 사이에 무선 통신이 이루어졌습니다,rawboost
data/processed/ko_augmented/zeroth_152_from_zeroth_131_003_1539_aug.wav,ko,spoof,vc,rvc_zeroth_152,zeroth_152,rvc_from_zeroth_131,이 시장이 더민주의 팔 월 전당대회에 당권 주자로 나설 경우 유력 정당의 대표직에 도전하는 첫번째 지자체장이 된다,rawboost
data/processed/en_augmented/LA_T_4817040_aug.wav,en,bonafide,real,-,LA_0082,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6265807_aug.wav,en,spoof,tts,A01,LA_0094,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_201_from_zeroth_150_003_1423_aug.wav,ko,spoof,vc,rvc_zeroth_201,zeroth_201,rvc_from_zeroth_150,강릉시 주변에 스물 개 해수욕장이 있는데 비키니 전용이라든가 여성 전용 해수욕장이라는 특화사업을 한 적은 없네요,rawboost
data/processed/en_augmented/LA_T_2413714_aug.wav,en,spoof,tts,A01,LA_0085,asvspoof2019la,,rawboost
data/processed/ko_augmented/zeroth_176_003_1193_aug.wav,ko,bonafide,real,-,zeroth_176,zeroth_korean,오히려 비판세력에 대해 행동으로 맞서기까지 하고 있다,rawboost
data/processed/ko_augmented/zeroth_164_003_0916_aug.wav,ko,bonafide,real,-,zeroth_164,zeroth_korean,처음에 몇몇 사람은 미신 때문에 지하에서 채굴하는 것을 두려워한 나머지 지표면에서 금을 찾기 시작했습니다,codec
data/processed/ko_augmented/zeroth_201_from_zeroth_204_003_2256_aug.wav,ko,spoof,vc,rvc_zeroth_201,zeroth_201,rvc_from_zeroth_204,지난 이천 십 삼 년 북한이 핵실험을 감행했을 때에도 규모 오 안팎의 인공지진이 발생한 바 있다,rawboost
data/processed/ko_augmented/zeroth_197_003_0111_aug.wav,ko,bonafide,real,-,zeroth_197,zeroth_korean,조씨는 또 다음이 있겠거니 하고 기다려야지 별 수 있나라며 씁쓸하게 웃었다,none
data/processed/en_augmented/LA_T_1188742_aug.wav,en,bonafide,real,-,LA_0083,asvspoof2019la,,none
data/processed/en_augmented/LA_T_5499816_aug.wav,en,spoof,tts,A03,LA_0092,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_185_from_zeroth_199_003_0193_aug.wav,ko,spoof,vc,rvc_zeroth_185,zeroth_185,rvc_from_zeroth_199,그 바람에 나의 몸도 겹쳐 쓰러지며 한창 피어난 노란 동백꽃 속으로 폭 파묻혀 버렸다,rawboost
data/processed/en_augmented/LA_T_5410994_aug.wav,en,spoof,vc,A05,LA_0095,asvspoof2019la,,none
data/processed/en_augmented/LA_T_8510047_aug.wav,en,spoof,tts,A01,LA_0097,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_152_from_zeroth_117_003_2988_aug.wav,ko,spoof,vc,rvc_zeroth_152,zeroth_152,rvc_from_zeroth_117,그녀가 사실을 이야기 할 수 있도록 설득하는 것이 중요하다,none
data/processed/en_augmented/LA_T_9132666_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_216_003_1584_aug.wav,ko,bonafide,real,-,zeroth_216,zeroth_korean,올해 들어 한국 경제를 위협하는 가장 큰 요인으로 지목됐던 미국 중국 등 주요 두 개국 리스크 가운데 먼저 중국의 경기 둔화가 충격을 줬다,none
data/processed/en_augmented/LA_T_1882969_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_2468992_aug.wav,en,spoof,tts,A01,LA_0081,asvspoof2019la,,codec
data/processed/ko_augmented/kss_11013_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,뭐? 다시 한 번 말해 봐.,none
data/processed/ko_augmented/zeroth_200_from_zeroth_183_003_1438_aug.wav,ko,spoof,vc,rvc_zeroth_200,zeroth_200,rvc_from_zeroth_183,이어 신고 당일 공기오염도를 조사한 결과 이산화황 황화수소 휘발성유기화합물 등 농도가 증가한 것으로 나타났다,none
data/processed/ko_augmented/kss_05919_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,골목에서는 차가 보행자에게 양보해야 한다.,codec
data/processed/en_augmented/LA_T_2109897_aug.wav,en,spoof,vc,A06,LA_0079,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3178062_aug.wav,en,spoof,vc,A05,LA_0085,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_152_from_zeroth_151_003_0999_aug.wav,ko,spoof,vc,rvc_zeroth_152,zeroth_152,rvc_from_zeroth_151,그러면 연락을 받은 수취 은행에서 계좌 주인에게 전화를 걸어 돈을 돌려 달라고 요청한다,rawboost+codec
data/processed/ko_augmented/kss_02291_aug.wav,ko,bonafide,real,-,kss_speaker,kss,진심으로 애도의 말씀을 드립니다.,rawboost
data/processed/ko_augmented/zeroth_159_003_0153_aug.wav,ko,bonafide,real,-,zeroth_159,zeroth_korean,최순실 씨 조카 장시호 씨가 최근 특검에서 의미심장한 진술을 한 것으로 확인됐습니다,codec
data/processed/en_augmented/LA_T_6442486_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6631167_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_9739511_aug.wav,en,spoof,vc,A05,LA_0079,asvspoof2019la,,rawboost
data/processed/ko_augmented/zeroth_152_from_zeroth_151_003_1746_aug.wav,ko,spoof,vc,rvc_zeroth_152,zeroth_152,rvc_from_zeroth_151,이날 완치된 다섯 번 환자처럼 면역력이 튼튼하고 기저 질환이 없으면 치료가 어렵지 않다는 것이 의료진의 설명이다,rawboost
data/processed/en_augmented/LA_T_7310231_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_6682948_aug.wav,en,spoof,vc,A06,LA_0097,asvspoof2019la,,none
data/processed/ko_augmented/kss_09714_aug.wav,ko,bonafide,real,-,kss_speaker,kss,숫자를 일일이 비교해 봐야 해.,rawboost
data/processed/en_augmented/LA_T_3058432_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6324553_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,rawboost+codec
data/processed/ko_augmented/kss_11783_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,세미나는 몇 시에 시작되죠?,rawboost
data/processed/en_augmented/LA_T_6910683_aug.wav,en,bonafide,real,-,LA_0088,asvspoof2019la,,codec
data/processed/ko_augmented/kss_10013_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,저는 스포츠 중에서 야구를 제일 좋아해요.,rawboost
data/processed/ko_augmented/zeroth_113_003_1633_aug.wav,ko,bonafide,real,-,zeroth_113,zeroth_korean,샌프란시스코 에이즈 재단에서는 다음과 같이 경고합니다,codec
data/processed/en_augmented/LA_T_5050748_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2931353_aug.wav,en,spoof,vc,A05,LA_0087,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1365654_aug.wav,en,spoof,tts,A04,LA_0079,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_7871107_aug.wav,en,spoof,vc,A06,LA_0090,asvspoof2019la,,rawboost
data/processed/ko_augmented/kss_09007_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,이 호수는 깊이가 어떻게 되나요?,none
data/processed/ko_augmented/zeroth_201_from_zeroth_208_003_1711_aug.wav,ko,spoof,vc,rvc_zeroth_201,zeroth_201,rvc_from_zeroth_208,단통법이 있어도 불법 보조금은 음성적으로 횡행해왔지만 해당 정책이 종료되면 공시지원금 과다 마케팅이 벌어질 수 있다,rawboost
data/processed/en_augmented/LA_T_1772535_aug.wav,en,spoof,vc,A05,LA_0092,asvspoof2019la,,none
data/processed/ko_augmented/zeroth_218_003_1875_aug.wav,ko,bonafide,real,-,zeroth_218,zeroth_korean,그 성구에서는 곧 하느님께서 땅을 파멸시키는 자들을 파멸시키실 것이라고 알려 줍니다,codec
data/processed/ko_augmented/zeroth_218_003_1386_aug.wav,ko,bonafide,real,-,zeroth_218,zeroth_korean,이날 박창진 사무장은 내 지인으로부터 메신저 연락이 왔는데 나에 대한 찌라시가 돌고 있다고 한다고 전했다,rawboost
data/processed/ko_augmented/zeroth_212_003_2759_aug.wav,ko,bonafide,real,-,zeroth_212,zeroth_korean,현재 그에 대해 알려진 것은 예전에 살던 집이 청주시 흥덕구 오송읍이고 천 구백 구십 칠 년 여름 소 중개업자의 손에 끌려 김씨의 축사에 왔다는 것뿐이다,rawboost
data/processed/en_augmented/LA_T_5159383_aug.wav,en,spoof,tts,A04,LA_0081,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9276305_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost
data/processed/ko_augmented/zeroth_185_from_kss_07852_aug.wav,ko,spoof,vc,rvc_zeroth_185,zeroth_185,rvc_from_kss_speaker,이 분야에서 성공하려면 창조적인 사고가 중요합니다.,rawboost
data/processed/ko_augmented/zeroth_172_003_0927_aug.wav,ko,bonafide,real,-,zeroth_172,zeroth_korean,박씨는 또 새벽 한 시 삼십 분이 되자 광화문광장에 배치된 경찰들이 철수하기 시작했다,none
data/processed/en_augmented/LA_T_7911665_aug.wav,en,spoof,vc,A05,LA_0096,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_9397440_aug.wav,en,spoof,vc,A05,LA_0098,asvspoof2019la,,none
