path,lang,label,technique,system_id,speaker_id,source,text,augmentation
data/processed/ko_augmented/zeroth_157_003_0991_aug.wav,ko,bonafide,real,-,zeroth_157,zeroth_korean,한국과 중국의 연말 표정이 사뭇 다른 것 중의 하나가구세군 자선냄비다,codec
data/processed/ko_augmented/zeroth_210_003_1089_aug.wav,ko,bonafide,real,-,zeroth_210,zeroth_korean,이게 십 퍼센트 정도도 안 되는 건데 나머지 구십 퍼센트의 아이들은 학교에서의 모든 혜택에서 배제되는 현상이고요,none
data/processed/ko_augmented/zeroth_162_003_1767_aug.wav,ko,bonafide,real,-,zeroth_162,zeroth_korean,납치 용의자인 사십 대 남성은 지난 십 사 일 오후 강원도 원주시에서 숨진채 발견됐다,rawboost
data/processed/ko_augmented/zeroth_145_003_1868_aug.wav,ko,bonafide,real,-,zeroth_145,zeroth_korean,아래에 있는 쿠폰을 작성하여 쿠폰에 나오는 주소나 이 잡지 오 면에 나오는 해당 주소로 보내시면 이 팜플렛을 받아 보실 수 있습니다,rawboost+codec
data/processed/ko_mlaad_augmented/piratesofersatz_02_leinster_64kb_f000155_aug.wav,ko,spoof,tts,Higgs-Audio-V2,-,mlaad,,none
data/processed/ko_augmented/zeroth_190_003_2504_aug.wav,ko,bonafide,real,-,zeroth_190,zeroth_korean,쿠키뉴스 인터넷을 통해 자살 정보를 공유하고 동반자살까지 실행에 옮기는 위험한 사태가 현실에서 버젓이 일어나고 있는 것으로 드러났다,rawboost
data/processed/ko_mlaad_augmented/pink_fairy_book_12_f000276_aug.wav,ko,spoof,tts,MOSS-TTS-8B,-,mlaad,,codec
data/processed/ko_mlaad_augmented/jane_eyre_34_f000352_aug.wav,ko,spoof,tts,MOSS-TTS-8B,-,mlaad,,rawboost
data/processed/ko_mlaad_augmented/jane_eyre_27_f000245_aug.wav,ko,spoof,tts,OmniVoice,-,mlaad,,codec
data/processed/ko_mlaad_augmented/silent_bullet_11_f000081_aug.wav,ko,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,none
data/processed/ko_augmented/kss_01163_aug.wav,ko,bonafide,real,-,kss_speaker,kss,이 근처 괜찮은 식당을 알아요.,rawboost
data/processed/ko_augmented/kss_02662_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,가방은 거기에 내려놓으세요.,none
data/processed/ko_augmented/zeroth_108_003_1014_aug.wav,ko,bonafide,real,-,zeroth_108,zeroth_korean,그런데 누구에는 더 많은 얘기를 나누고 누구에게는 한 마디만 나누고 그러면 그것이 바로 측근이 되고 내가 더 실세다 하는 것들이 생겨나잖아요,rawboost
data/processed/ko_mlaad_augmented/silent_bullet_03_f000153_aug.wav,ko,spoof,tts,Qwen3-TTS-12Hz-1.7B-Base,-,mlaad,,rawboost+codec
data/processed/ko_augmented/zeroth_109_003_1972_aug.wav,ko,bonafide,real,-,zeroth_109,zeroth_korean,전문가들과 탈북자 사회에서 내놓는 해석은 크게 두 가지다,rawboost
data/processed/ko_mlaad_augmented/rinkitink_baum_18_64kb_f000066_aug.wav,ko,spoof,tts,Fish-S2-Pro,-,mlaad,,rawboost
data/processed/ko_augmented/zeroth_189_003_0764_aug.wav,ko,bonafide,real,-,zeroth_189,zeroth_korean,표면적으로는 청와대와 김영나 박물관장 사이의 갈등이다,rawboost
data/processed/ko_mlaad_augmented/northandsouth_51_f000033_aug.wav,ko,spoof,tts,Qwen3-TTS-12Hz-1.7B-Base,-,mlaad,,rawboost
data/processed/ko_augmented/zeroth_123_003_1675_aug.wav,ko,bonafide,real,-,zeroth_123,zeroth_korean,주 사장은 최근 몇 년 동안 증권가에서 뜨거운 인물이었다,codec
data/processed/ko_mlaad_augmented/dorothy_and_wizard_oz_19_f000059_aug.wav,ko,spoof,tts,VoxCPM2,-,mlaad,,none
data/processed/ko_mlaad_augmented/midnight_passenger_08_f000038_aug.wav,ko,spoof,tts,Chatterbox Multilingual,-,mlaad,,rawboost
data/processed/ko_mlaad_augmented/northandsouth_44_f000041_aug.wav,ko,spoof,tts,Chatterbox Multilingual,-,mlaad,,none
data/processed/ko_mlaad_augmented/northandsouth_32_f000028_aug.wav,ko,spoof,tts,OmniVoice,-,mlaad,,rawboost
data/processed/ko_mlaad_augmented/skyisland_11_baum_64kb_f000049_aug.wav,ko,spoof,tts,minimax_speech-02-turbo,-,mlaad,,rawboost+codec
data/processed/ko_mlaad_augmented/wives_and_daughters_16_f000044_aug.wav,ko,spoof,tts,Chatterbox Multilingual,-,mlaad,,rawboost
data/processed/ko_augmented/zeroth_107_003_2668_aug.wav,ko,bonafide,real,-,zeroth_107,zeroth_korean,그 누군가가 방탄소년단이 되고 우리가 더 큰 목소리로 그 문제들에 관해 얘기할 수 있게 된다면 더욱 큰 힘을 가지게 될 것이라며 음악적 주제의식에 대해 솔직히 답했다,none
data/processed/ko_mlaad_augmented/pink_fairy_book_30_f000003_aug.wav,ko,spoof,tts,minimax_speech-02-turbo,-,mlaad,,rawboost+codec
data/processed/ko_mlaad_augmented/the_sea_fairies_17_f000025_aug.wav,ko,spoof,tts,Higgs-Audio-V2,-,mlaad,,rawboost
data/processed/ko_augmented/zeroth_127_003_2104_aug.wav,ko,bonafide,real,-,zeroth_127,zeroth_korean,이제 목표한 오백 만원을 채워 은행에 가져가려는데 천장 안에 넣은 손을 아무리 휘저어도 닿는 것이 없었다,rawboost
data/processed/ko_mlaad_augmented/northandsouth_30_f000086_aug.wav,ko,spoof,tts,tts_models_multilingual_multi-dataset_bark,-,mlaad,,codec
data/processed/ko_mlaad_augmented/poisoned_pen_05_f000013_aug.wav,ko,spoof,tts,Qwen3-TTS-12Hz-0.6B-Base,-,mlaad,,codec
data/processed/ko_mlaad_augmented/wives_and_daughters_02_f000223_aug.wav,ko,spoof,tts,tts_models_multilingual_multi-dataset_bark,-,mlaad,,none
data/processed/ko_augmented/zeroth_164_003_1659_aug.wav,ko,bonafide,real,-,zeroth_164,zeroth_korean,또 인근 시마네 후쿠이현에 있는 원전은 별다른 이상은 관측되지 않은 것으로 전해졌다,rawboost
data/processed/ko_augmented/zeroth_125_003_1947_aug.wav,ko,bonafide,real,-,zeroth_125,zeroth_korean,동양인이기 때문에 받는 어쩔 수 없는 차별 같은 건 좀 있으셨나요,rawboost
data/processed/ko_mlaad_augmented/wives_and_daughters_51_f000186_aug.wav,ko,spoof,tts,MOSS-TTS-1.7B,-,mlaad,,codec
data/processed/ko_augmented/kss_03119_aug.wav,ko,bonafide,real,-,kss_speaker,kss,욕심에는 끝이 없다.,rawboost+codec
data/processed/ko_augmented/zeroth_115_003_0127_aug.wav,ko,bonafide,real,-,zeroth_115,zeroth_korean,대한변호사협회 대변인을 지낸 최진녕 변호사 연결이 되어 있습니다,none
data/processed/ko_augmented/kss_03386_aug.wav,ko,bonafide,real,-,kss_speaker,kss,너 일부러 그런 거지?,rawboost+codec
data/processed/ko_mlaad_augmented/northandsouth_03_f000080_aug.wav,ko,spoof,tts,Chatterbox Multilingual,-,mlaad,,none
data/processed/ko_mlaad_augmented/northandsouth_06_f000078_aug.wav,ko,spoof,tts,MOSS-TTS-1.7B,-,mlaad,,codec
data/processed/ko_mlaad_augmented/jane_eyre_07_f000153_aug.wav,ko,spoof,tts,Qwen3-TTS-12Hz-0.6B-Base,-,mlaad,,codec
data/processed/ko_augmented/zeroth_141_003_2438_aug.wav,ko,bonafide,real,-,zeroth_141,zeroth_korean,그러면서 적어도 사 월 십 육 일만큼은 국민과 함께 아픔을 나눠야 진정한 지도자일 것이라고 지적했다,none
data/processed/ko_mlaad_augmented/the_master_key_04_f000120_aug.wav,ko,spoof,tts,OmniVoice,-,mlaad,,none
data/processed/ko_augmented/kss_07903_aug.wav,ko,bonafide,real,-,kss_speaker,kss,이 청소기는 선이 너무 짧아서 쓰기가 불편해요.,none
data/processed/ko_augmented/zeroth_162_003_2137_aug.wav,ko,bonafide,real,-,zeroth_162,zeroth_korean,만약 사망할 정도로 큰 충격을 받았다면 부딪치는 소리가 크게 났을 텐데 남자친구가 인지하지 못했다는 것이 의아하다,none
data/processed/ko_mlaad_augmented/wives_and_daughters_57_f000083_aug.wav,ko,spoof,tts,tts_models_multilingual_multi-dataset_bark,-,mlaad,,codec
data/processed/ko_mlaad_augmented/jane_eyre_28_f000359_aug.wav,ko,spoof,tts,Chatterbox Multilingual,-,mlaad,,rawboost+codec
data/processed/ko_augmented/kss_00543_aug.wav,ko,bonafide,real,-,kss_speaker,kss,자리에 앉아 졸다가 한 정거장을 지나쳤다.,rawboost
data/processed/ko_augmented/zeroth_125_003_2529_aug.wav,ko,bonafide,real,-,zeroth_125,zeroth_korean,지시한 적도 없고 요구한 적도 없다며 선관위에서 낸 보도자료만 봤는데 거기엔 특정하게 이름이 명기돼 있지 않다,rawboost+codec
data/processed/ko_mlaad_augmented/rinkitink_baum_23_64kb_f000040_aug.wav,ko,spoof,tts,Qwen3-TTS-12Hz-1.7B-Base,-,mlaad,,codec
data/processed/ko_augmented/zeroth_131_003_2418_aug.wav,ko,bonafide,real,-,zeroth_131,zeroth_korean,서울도시철도 역시 육천 사백 칠십 오 억원의 수익을 냈으나 비용이 구천 이백 삼십 오 억원에 이르면서 이천 칠백 육십 억원의 적자를 냈다,rawboost
data/processed/ko_mlaad_augmented/northandsouth_50_f000153_aug.wav,ko,spoof,tts,minimax_speech-02-turbo,-,mlaad,,none
data/processed/ko_mlaad_augmented/silent_bullet_08_f000229_aug.wav,ko,spoof,tts,Higgs-Audio-V2,-,mlaad,,rawboost
data/processed/ko_augmented/kss_02575_aug.wav,ko,bonafide,real,-,kss_speaker,kss,제 방 정말 엉망이죠?,none
data/processed/ko_mlaad_augmented/jane_eyre_30_f000107_aug.wav,ko,spoof,tts,Fish-S2-Pro,-,mlaad,,codec
data/processed/ko_augmented/zeroth_177_003_0884_aug.wav,ko,bonafide,real,-,zeroth_177,zeroth_korean,멧돼지를 멀리서 발견했을 경우에는 멧돼지의 주의를 끌지 않도록 행동해야 합니다,none
data/processed/ko_mlaad_augmented/skyisland_03_baum_64kb_f000019_aug.wav,ko,spoof,tts,OmniVoice,-,mlaad,,none
data/processed/ko_mlaad_augmented/wives_and_daughters_18_f000181_aug.wav,ko,spoof,tts,MOSS-TTS-8B,-,mlaad,,rawboost+codec
data/processed/ko_augmented/kss_03439_aug.wav,ko,bonafide,real,-,kss_speaker,kss,이 호텔은 방마다 에어컨을 갖추고 있다.,codec
data/processed/ko_mlaad_augmented/emerald_city_of_oz_13_f000036_aug.wav,ko,spoof,tts,Qwen3-TTS-12Hz-1.7B-Base,-,mlaad,,rawboost
data/processed/ko_mlaad_augmented/ozma_of_oz_06_f000113_aug.wav,ko,spoof,tts,OmniVoice,-,mlaad,,none
data/processed/ko_mlaad_augmented/silent_bullet_01_f000016_aug.wav,ko,spoof,tts,MOSS-TTS-1.7B,-,mlaad,,rawboost
data/processed/ko_augmented/zeroth_184_003_3000_aug.wav,ko,bonafide,real,-,zeroth_184,zeroth_korean,또 삼성의 자동차 산업 진출은 이 부회장이 경영을 할 때 피해야겠다고 생각하는 중복 투자다,none
data/processed/ko_mlaad_augmented/jane_eyre_34_f000159_aug.wav,ko,spoof,tts,minimax_speech-02-turbo,-,mlaad,,rawboost+codec
data/processed/ko_augmented/zeroth_197_003_1160_aug.wav,ko,bonafide,real,-,zeroth_197,zeroth_korean,지난달 사 일 고서점가인 도쿄의 간다진보 정 한국 서적 전문 북카페 책거리에서는 미생의 일본 팬들이 모임을 가졌다,rawboost
data/processed/ko_mlaad_augmented/emerald_city_of_oz_09_f000021_aug.wav,ko,spoof,tts,VoxCPM2,-,mlaad,,rawboost
data/processed/ko_augmented/kss_11807_aug.wav,ko,bonafide,real,-,kss_speaker,kss,"나는 아내에게 같이 가자고 설득했지만, 아내는 듣지 않았다.",rawboost
data/processed/ko_augmented/zeroth_117_003_2988_aug.wav,ko,bonafide,real,-,zeroth_117,zeroth_korean,그녀가 사실을 이야기 할 수 있도록 설득하는 것이 중요하다,rawboost+codec
data/processed/ko_mlaad_augmented/northandsouth_34_f000049_aug.wav,ko,spoof,tts,OmniVoice,-,mlaad,,codec
data/processed/ko_mlaad_augmented/pink_fairy_book_39_f000022_aug.wav,ko,spoof,tts,Chatterbox Multilingual,-,mlaad,,rawboost
data/processed/ko_mlaad_augmented/jane_eyre_18_f000167_aug.wav,ko,spoof,tts,OmniVoice,-,mlaad,,rawboost
data/processed/ko_mlaad_augmented/the_sea_fairies_17_f000012_aug.wav,ko,spoof,tts,OmniVoice,-,mlaad,,none
data/processed/ko_mlaad_augmented/poisoned_pen_11_f000119_aug.wav,ko,spoof,tts,VoxCPM2,-,mlaad,,rawboost+codec
data/processed/ko_augmented/zeroth_167_003_2208_aug.wav,ko,bonafide,real,-,zeroth_167,zeroth_korean,동네 주민은 마씨는 정말로 대단한 엄마다라며 지난 이십 여년간 하루도 빠짐없이 두 아들을 극진히 보살폈다고 말했다,none
data/processed/ko_mlaad_augmented/wives_and_daughters_46_f000188_aug.wav,ko,spoof,tts,tts_models_multilingual_multi-dataset_bark,-,mlaad,,none
data/processed/ko_mlaad_augmented/jane_eyre_24_f000172_aug.wav,ko,spoof,tts,minimax_speech-02-turbo,-,mlaad,,rawboost+codec
data/processed/ko_augmented/zeroth_209_003_2497_aug.wav,ko,bonafide,real,-,zeroth_209,zeroth_korean,아마 북한에서 흔히 외교관들이 올 때 저도 사실 올 때 회견을 발표해서 제가 백 만 달러를 가지고 탈출했다고 이야기를 했거든요,codec
data/processed/ko_mlaad_augmented/jane_eyre_03_f000082_aug.wav,ko,spoof,tts,Fish-S2-Pro,-,mlaad,,codec
data/processed/ko_augmented/kss_07438_aug.wav,ko,spoof,tts,mms-tts-kor,vits_default,kss_transcript,지금은 감기 때문에 밥맛이 없어요.,none
data/processed/ko_augmented/zeroth_185_from_zeroth_180_003_0514_aug.wav,ko,spoof,vc,rvc_zeroth_185,zeroth_185,rvc_from_zeroth_180,북한에선 남녀 모두에게 책임을 묻고 피해자인 여성은 사회적으로 매장된다는 것이 탈북 여성들의 공통된 증언이다,rawboost
data/processed/ko_mlaad_augmented/ozma_of_oz_09_f000038_aug.wav,ko,spoof,tts,OmniVoice,-,mlaad,,codec
data/processed/ko_augmented/zeroth_123_003_0952_aug.wav,ko,bonafide,real,-,zeroth_123,zeroth_korean,홍 후보는 바보처럼 리스트를 만드니 그걸 누가 공무원이 책임을 지느냐며 그걸 뿌리고 보안시절 다섯 공시절에 민주인사 리스트를 만들어 미행하고 도청하는 식으로 알려 버렸다,codec
data/processed/ko_augmented/zeroth_185_from_zeroth_145_003_2990_aug.wav,ko,spoof,vc,rvc_zeroth_185,zeroth_185,rvc_from_zeroth_145,사실 한 성서 필자는 마음속에서 일어나는 그러한 충돌을 싸움으로 묘사했습니다,rawboost
data/processed/ko_mlaad_augmented/wives_and_daughters_04_f000245_aug.wav,ko,spoof,tts,minimax_speech-02-turbo,-,mlaad,,none
data/processed/ko_augmented/kss_01219_aug.wav,ko,bonafide,real,-,kss_speaker,kss,인생은 짧고 예술은 길다.,codec
data/processed/ko_mlaad_augmented/the_master_key_10_f000104_aug.wav,ko,spoof,tts,VoxCPM2,-,mlaad,,rawboost
data/processed/ko_augmented/zeroth_120_003_0361_aug.wav,ko,bonafide,real,-,zeroth_120,zeroth_korean,일언이폐지하고 우리 반도 민중도 내지 동포와 같이 나라를 위하여 살고 나라를 위하여 죽자고 각오합시다,rawboost
data/processed/ko_augmented/kss_07957_aug.wav,ko,bonafide,real,-,kss_speaker,kss,이번 축제에는 인기 가수들을 초청할 예정입니다.,rawboost
data/processed/ko_augmented/zeroth_141_003_1274_aug.wav,ko,bonafide,real,-,zeroth_141,zeroth_korean,반면 여권이 좌편향의 표적으로 삼은 칠 종의 검정 한국사 검정교과서는 주체사상의 실체가 아닌 비판적 소개에 집중했다,none
data/processed/ko_mlaad_augmented/northandsouth_15_f000265_aug.wav,ko,spoof,tts,Chatterbox Multilingual,-,mlaad,,rawboost
data/processed/ko_mlaad_augmented/northandsouth_15_f000158_aug.wav,ko,spoof,tts,Chatterbox Multilingual,-,mlaad,,rawboost
data/processed/ko_mlaad_augmented/emerald_city_of_oz_26_f000099_aug.wav,ko,spoof,tts,Qwen3-TTS-12Hz-0.6B-Base,-,mlaad,,none
data/processed/ko_augmented/zeroth_124_003_1144_aug.wav,ko,bonafide,real,-,zeroth_124,zeroth_korean,예를 들면 그들은 부모에게 감사하기보다는 점점 더 많은 것을 요구하고 자신들이 받는 것에 대해 불만스러워하며 공격적이 고 다른 사람을 배려하지 않는다,codec
data/processed/ko_augmented/zeroth_120_003_1437_aug.wav,ko,bonafide,real,-,zeroth_120,zeroth_korean,이에 대해 한 건설사의 임원은 엘시티 더샵의 분양가는 솔직히 과하다며 현재 불안한 국내 부동산시장 상황을 볼 때 막바지 투기를 부추기는 것으로 보인다고 말했다,none
data/processed/ko_augmented/zeroth_218_003_2371_aug.wav,ko,bonafide,real,-,zeroth_218,zeroth_korean,백 한 경비단장은 물론 부단장도 부임 일 년 뒤 총경에서 경무관으로 승진하는 게 관행이다,none
data/processed/ko_augmented/kss_02856_aug.wav,ko,bonafide,real,-,kss_speaker,kss,다음 역에서 내리세요.,none
data/processed/ko_augmented/zeroth_139_003_0034_aug.wav,ko,bonafide,real,-,zeroth_139,zeroth_korean,테러단이 파견됐으니 우리국민 위해 시도가 있는 것이다,none
data/processed/ko_mlaad_augmented/emerald_city_of_oz_26_f000003_aug.wav,ko,spoof,tts,tts_models_multilingual_multi-dataset_xtts_v2,-,mlaad,,rawboost
data/processed/ko_mlaad_augmented/jane_eyre_27_f000493_aug.wav,ko,spoof,tts,Chatterbox Multilingual,-,mlaad,,none
